second,mean_vmaf,mean_psnr,mean_ssim,mean_strred,mean_bitrate,rebuffer_fraction,mean_cont_mos,video_name,content_name,adaptation_algorithm,throughput_trace,spatial_info,temporal_info,rebuffer_duration_sec,retrospective_mos
3,31.02517519257112,28.408036173913043,0.8624684347826088,504.3703937863553,198.33581802812577,0.30434782608695654,-1.1879546255055504,ElFuenteDance_OracleVMAFViterbiQualityBasedAdaptor_Trace_6,ElFuenteDance,OracleVMAFViterbiQualityBasedAdaptor,Tram_ljabru_jernbanetorget,48.80988581524824,30.562098419365153,2.8361666666666663,-1.61881519891975
4,32.502060767945885,29.55070991304348,0.8865598695652174,337.1873297464151,301.4937062937062,0.0,-1.3772907430661672,ElFuenteDance_OracleVMAFViterbiQualityBasedAdaptor_Trace_6,ElFuenteDance,OracleVMAFViterbiQualityBasedAdaptor,Tram_ljabru_jernbanetorget,48.80988581524824,30.562098419365153,2.8361666666666663,-1.61881519891975
5,37.35487283564693,30.173690391304348,0.8983384347826088,295.91865341996726,157.3010641532381,0.4782608695652174,-1.4071323688221218,ElFuenteDance_OracleVMAFViterbiQualityBasedAdaptor_Trace_6,ElFuenteDance,OracleVMAFViterbiQualityBasedAdaptor,Tram_ljabru_jernbanetorget,48.80988581524824,30.562098419365153,2.8361666666666663,-1.61881519891975
6,33.055230927014115,28.986226739130437,0.8819933913043478,318.9377725121101,0.0,1.0,-1.6514169965545904,ElFuenteDance_OracleVMAFViterbiQualityBasedAdaptor_Trace_6,ElFuenteDance,OracleVMAFViterbiQualityBasedAdaptor,Tram_ljabru_jernbanetorget,48.80988581524824,30.562098419365153,2.8361666666666663,-1.61881519891975
7,35.43412405798264,29.337576347826083,0.8690112608695651,402.584844877404,251.82455805064504,0.043478260869565216,-1.6402926916037952,ElFuenteDance_OracleVMAFViterbiQualityBasedAdaptor_Trace_6,ElFuenteDance,OracleVMAFViterbiQualityBasedAdaptor,Tram_ljabru_jernbanetorget,48.80988581524824,30.562098419365153,2.8361666666666663,-1.61881519891975
8,37.95330776168687,30.400550956521737,0.8824580869565217,250.96280854768406,218.83334057247103,0.17391304347826086,-1.5309246662945106,ElFuenteDance_OracleVMAFViterbiQualityBasedAdaptor_Trace_6,ElFuenteDance,OracleVMAFViterbiQualityBasedAdaptor,Tram_ljabru_jernbanetorget,48.80988581524824,30.562098419365153,2.8361666666666663,-1.61881519891975
9,47.934458616104195,32.034416086956526,0.9148491304347827,194.48244196241498,294.28651348651346,0.0,-1.5263751998881343,ElFuenteDance_OracleVMAFViterbiQualityBasedAdaptor_Trace_6,ElFuenteDance,OracleVMAFViterbiQualityBasedAdaptor,Tram_ljabru_jernbanetorget,48.80988581524824,30.562098419365153,2.8361666666666663,-1.61881519891975
10,41.05456391563703,31.774887347826088,0.9004317826086955,197.59271544649718,269.8452409250828,0.0,-1.5134205372684668,ElFuenteDance_OracleVMAFViterbiQualityBasedAdaptor_Trace_6,ElFuenteDance,OracleVMAFViterbiQualityBasedAdaptor,Tram_ljabru_jernbanetorget,48.80988581524824,30.562098419365153,2.8361666666666663,-1.61881519891975
11,42.26160445101776,32.24863978260869,0.9078207391304346,124.35943934910497,213.97947507038415,0.0,-1.3916594597010132,ElFuenteDance_OracleVMAFViterbiQualityBasedAdaptor_Trace_6,ElFuenteDance,OracleVMAFViterbiQualityBasedAdaptor,Tram_ljabru_jernbanetorget,48.80988581524824,30.562098419365153,2.8361666666666663,-1.61881519891975
12,37.074219959763404,30.50257147826087,0.8965684782608697,344.8171821819015,218.6397318096923,0.0,-1.2130187983304668,ElFuenteDance_OracleVMAFViterbiQualityBasedAdaptor_Trace_6,ElFuenteDance,OracleVMAFViterbiQualityBasedAdaptor,Tram_ljabru_jernbanetorget,48.80988581524824,30.562098419365153,2.8361666666666663,-1.61881519891975
13,37.56238885473935,30.55484095652174,0.9129635652173912,289.287137544501,225.88902007083826,0.0,-1.1268873941267048,ElFuenteDance_OracleVMAFViterbiQualityBasedAdaptor_Trace_6,ElFuenteDance,OracleVMAFViterbiQualityBasedAdaptor,Tram_ljabru_jernbanetorget,48.80988581524824,30.562098419365153,2.8361666666666663,-1.61881519891975
14,38.16069382001144,30.835709826086955,0.9106835217391304,316.7718364278238,156.08846489478904,0.34782608695652173,-0.9701976345429751,ElFuenteDance_OracleVMAFViterbiQualityBasedAdaptor_Trace_6,ElFuenteDance,OracleVMAFViterbiQualityBasedAdaptor,Tram_ljabru_jernbanetorget,48.80988581524824,30.562098419365153,2.8361666666666663,-1.61881519891975
15,38.74268577229738,30.259284695652177,0.9077924347826086,246.57070809534164,293.1221505766961,0.0,-1.1855672643292225,ElFuenteDance_OracleVMAFViterbiQualityBasedAdaptor_Trace_6,ElFuenteDance,OracleVMAFViterbiQualityBasedAdaptor,Tram_ljabru_jernbanetorget,48.80988581524824,30.562098419365153,2.8361666666666663,-1.61881519891975
16,28.570140717643184,28.658056434782612,0.8569525652173912,532.9531397087902,229.3999439295882,0.21739130434782608,-1.2290680147721762,ElFuenteDance_OracleVMAFViterbiQualityBasedAdaptor_Trace_6,ElFuenteDance,OracleVMAFViterbiQualityBasedAdaptor,Tram_ljabru_jernbanetorget,48.80988581524824,30.562098419365153,2.8361666666666663,-1.61881519891975
17,30.78679475231002,28.973488260869566,0.8648007391304346,506.6844488855089,217.79099951431968,0.30434782608695654,-1.37212692401524,ElFuenteDance_OracleVMAFViterbiQualityBasedAdaptor_Trace_6,ElFuenteDance,OracleVMAFViterbiQualityBasedAdaptor,Tram_ljabru_jernbanetorget,48.80988581524824,30.562098419365153,2.8361666666666663,-1.61881519891975
18,35.642643540568145,28.836034869565218,0.8760351739130435,583.2113540732879,313.07456180183453,0.0,-1.3346730513279343,ElFuenteDance_OracleVMAFViterbiQualityBasedAdaptor_Trace_6,ElFuenteDance,OracleVMAFViterbiQualityBasedAdaptor,Tram_ljabru_jernbanetorget,48.80988581524824,30.562098419365153,2.8361666666666663,-1.61881519891975
19,37.217499839992286,29.55871260869565,0.884370347826087,494.73974720743814,256.60562362538656,0.0,-1.3814133282707364,ElFuenteDance_OracleVMAFViterbiQualityBasedAdaptor_Trace_6,ElFuenteDance,OracleVMAFViterbiQualityBasedAdaptor,Tram_ljabru_jernbanetorget,48.80988581524824,30.562098419365153,2.8361666666666663,-1.61881519891975
20,38.01215011939497,29.452399695652172,0.8968641304347827,388.9396234808276,240.91980746526207,0.0,-1.372956336846846,ElFuenteDance_OracleVMAFViterbiQualityBasedAdaptor_Trace_6,ElFuenteDance,OracleVMAFViterbiQualityBasedAdaptor,Tram_ljabru_jernbanetorget,48.80988581524824,30.562098419365153,2.8361666666666663,-1.61881519891975
21,41.18167642646081,29.17391182608696,0.885537086956522,494.99755365024333,229.1308059529403,0.0,-1.3250776335205685,ElFuenteDance_OracleVMAFViterbiQualityBasedAdaptor_Trace_6,ElFuenteDance,OracleVMAFViterbiQualityBasedAdaptor,Tram_ljabru_jernbanetorget,48.80988581524824,30.562098419365153,2.8361666666666663,-1.61881519891975
22,27.257796872630784,27.029612260869563,0.8204676956521738,774.1070270235332,227.36245572609204,0.0,-1.291000185380981,ElFuenteDance_OracleVMAFViterbiQualityBasedAdaptor_Trace_6,ElFuenteDance,OracleVMAFViterbiQualityBasedAdaptor,Tram_ljabru_jernbanetorget,48.80988581524824,30.562098419365153,2.8361666666666663,-1.61881519891975
23,24.517327611081015,25.04738086956522,0.8095831304347826,556.1069707977557,214.07765357172465,0.0,-1.2546740786726733,ElFuenteDance_OracleVMAFViterbiQualityBasedAdaptor_Trace_6,ElFuenteDance,OracleVMAFViterbiQualityBasedAdaptor,Tram_ljabru_jernbanetorget,48.80988581524824,30.562098419365153,2.8361666666666663,-1.61881519891975
24,29.24894827326885,25.916421869565216,0.8347859565217391,451.06540137141064,217.75233462189982,0.0,-1.2019484400213891,ElFuenteDance_OracleVMAFViterbiQualityBasedAdaptor_Trace_6,ElFuenteDance,OracleVMAFViterbiQualityBasedAdaptor,Tram_ljabru_jernbanetorget,48.80988581524824,30.562098419365153,2.8361666666666663,-1.61881519891975
25,26.894735663515554,26.109020391304348,0.8464213913043478,453.13061282426804,311.88011988012,0.0,-1.1531715595154157,ElFuenteDance_OracleVMAFViterbiQualityBasedAdaptor_Trace_6,ElFuenteDance,OracleVMAFViterbiQualityBasedAdaptor,Tram_ljabru_jernbanetorget,48.80988581524824,30.562098419365153,2.8361666666666663,-1.61881519891975
26,33.82790793397179,27.521072434782607,0.8863956086956521,213.7468874438587,308.6186224842351,0.0,-1.1437904365431713,ElFuenteDance_OracleVMAFViterbiQualityBasedAdaptor_Trace_6,ElFuenteDance,OracleVMAFViterbiQualityBasedAdaptor,Tram_ljabru_jernbanetorget,48.80988581524824,30.562098419365153,2.8361666666666663,-1.61881519891975
0,23.392856307251236,34.446016666666665,0.9515531249999999,994.6781596852828,114.34716279069767,0.0,0.2259568338916543,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_2,CosmosLaundromat,SimpleThroughputBasedAdaptor,Train_vestby_oslo,34.61757824674989,21.4034009946156,0.4166666666666667,0.2696611573521774
1,24.695610244856322,32.532730375,0.9142669166666666,1023.1913687040795,90.52483720930233,0.20833333333333334,-0.18815300154477985,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_2,CosmosLaundromat,SimpleThroughputBasedAdaptor,Train_vestby_oslo,34.61757824674989,21.4034009946156,0.4166666666666667,0.2696611573521774
2,40.839332734004024,32.968714166666665,0.9152231666666667,558.0910863481597,239.7428837209302,0.20833333333333334,-0.6583258542842708,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_2,CosmosLaundromat,SimpleThroughputBasedAdaptor,Train_vestby_oslo,34.61757824674989,21.4034009946156,0.4166666666666667,0.2696611573521774
3,41.52340486271242,29.760084666666668,0.858159625,404.64872745284066,302.8331162790697,0.0,-0.91456512188127,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_2,CosmosLaundromat,SimpleThroughputBasedAdaptor,Train_vestby_oslo,34.61757824674989,21.4034009946156,0.4166666666666667,0.2696611573521774
4,47.882373127866735,31.80646120833333,0.8962272083333334,510.48343158210247,319.9434418604651,0.0,-0.7919990882983202,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_2,CosmosLaundromat,SimpleThroughputBasedAdaptor,Train_vestby_oslo,34.61757824674989,21.4034009946156,0.4166666666666667,0.2696611573521774
5,32.96034052629759,26.526700541666667,0.8214334583333334,286.6398344344769,330.2401860465116,0.0,-0.7327013653846516,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_2,CosmosLaundromat,SimpleThroughputBasedAdaptor,Train_vestby_oslo,34.61757824674989,21.4034009946156,0.4166666666666667,0.2696611573521774
6,36.79573396151878,24.784100583333338,0.8115965833333333,198.99863036163117,369.3678139534884,0.0,-0.6003758727369197,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_2,CosmosLaundromat,SimpleThroughputBasedAdaptor,Train_vestby_oslo,34.61757824674989,21.4034009946156,0.4166666666666667,0.2696611573521774
7,35.79871999184014,24.460612791666666,0.8182434166666667,200.65380882497516,383.332465116279,0.0,-0.41622473871588794,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_2,CosmosLaundromat,SimpleThroughputBasedAdaptor,Train_vestby_oslo,34.61757824674989,21.4034009946156,0.4166666666666667,0.2696611573521774
8,36.28615430246694,24.176563125,0.8008540000000001,235.99145846337584,402.882976744186,0.0,-0.3305051589456653,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_2,CosmosLaundromat,SimpleThroughputBasedAdaptor,Train_vestby_oslo,34.61757824674989,21.4034009946156,0.4166666666666667,0.2696611573521774
9,28.156609277367682,23.45395075,0.7290670833333334,396.8360106693836,348.69041860465114,0.0,-0.3753015446101336,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_2,CosmosLaundromat,SimpleThroughputBasedAdaptor,Train_vestby_oslo,34.61757824674989,21.4034009946156,0.4166666666666667,0.2696611573521774
10,41.14588318411353,26.839192166666663,0.7676222083333334,563.987488155425,316.1748837209302,0.0,-0.38290291318401204,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_2,CosmosLaundromat,SimpleThroughputBasedAdaptor,Train_vestby_oslo,34.61757824674989,21.4034009946156,0.4166666666666667,0.2696611573521774
11,57.81461667099675,38.172611124999996,0.9641180416666667,147.13933490703224,471.68,0.0,-0.39052893152008156,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_2,CosmosLaundromat,SimpleThroughputBasedAdaptor,Train_vestby_oslo,34.61757824674989,21.4034009946156,0.4166666666666667,0.2696611573521774
12,58.924554348477926,37.70317841666667,0.9643599166666665,103.76926862693851,502.6662754919498,0.0,-0.312442502069804,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_2,CosmosLaundromat,SimpleThroughputBasedAdaptor,Train_vestby_oslo,34.61757824674989,21.4034009946156,0.4166666666666667,0.2696611573521774
13,63.0949527488689,36.020176166666666,0.9602870416666667,35.29219507717004,500.02707692307695,0.0,0.020846011647179866,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_2,CosmosLaundromat,SimpleThroughputBasedAdaptor,Train_vestby_oslo,34.61757824674989,21.4034009946156,0.4166666666666667,0.2696611573521774
14,62.68825567414337,35.528490375,0.9632189999999999,53.6100914883442,480.18791608391604,0.0,0.32970739409184563,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_2,CosmosLaundromat,SimpleThroughputBasedAdaptor,Train_vestby_oslo,34.61757824674989,21.4034009946156,0.4166666666666667,0.2696611573521774
15,60.69844081539111,34.974729125,0.9595028333333332,60.4528994820703,452.41309090909095,0.0,0.41455279549071933,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_2,CosmosLaundromat,SimpleThroughputBasedAdaptor,Train_vestby_oslo,34.61757824674989,21.4034009946156,0.4166666666666667,0.2696611573521774
16,62.41354959987831,35.118639583333334,0.9528729166666667,66.83228977804038,482.989090909091,0.0,0.4478940847838069,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_2,CosmosLaundromat,SimpleThroughputBasedAdaptor,Train_vestby_oslo,34.61757824674989,21.4034009946156,0.4166666666666667,0.2696611573521774
17,65.72168797297861,36.49474370833334,0.9631575416666666,63.02552901883232,504.8290909090909,0.0,0.4269172015379157,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_2,CosmosLaundromat,SimpleThroughputBasedAdaptor,Train_vestby_oslo,34.61757824674989,21.4034009946156,0.4166666666666667,0.2696611573521774
18,76.17357685503654,38.55155870833334,0.9762729166666667,34.84095185831712,475.75418181818185,0.0,0.3638384877405958,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_2,CosmosLaundromat,SimpleThroughputBasedAdaptor,Train_vestby_oslo,34.61757824674989,21.4034009946156,0.4166666666666667,0.2696611573521774
19,75.07559020978499,38.477393416666665,0.9758479583333335,37.56435847506104,466.06254545454544,0.0,0.4334801731476807,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_2,CosmosLaundromat,SimpleThroughputBasedAdaptor,Train_vestby_oslo,34.61757824674989,21.4034009946156,0.4166666666666667,0.2696611573521774
20,75.96641346388988,38.952659958333335,0.9780863750000001,35.202897487149954,399.93054545454544,0.0,0.5374391197038285,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_2,CosmosLaundromat,SimpleThroughputBasedAdaptor,Train_vestby_oslo,34.61757824674989,21.4034009946156,0.4166666666666667,0.2696611573521774
21,74.5472599315682,38.42410087499999,0.9754630416666666,36.8052073212525,397.3123636363637,0.0,0.5960551599360503,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_2,CosmosLaundromat,SimpleThroughputBasedAdaptor,Train_vestby_oslo,34.61757824674989,21.4034009946156,0.4166666666666667,0.2696611573521774
22,75.69406380926473,38.48597279166666,0.976015,26.351431126740334,434.6443636363636,0.0,0.6543285381182957,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_2,CosmosLaundromat,SimpleThroughputBasedAdaptor,Train_vestby_oslo,34.61757824674989,21.4034009946156,0.4166666666666667,0.2696611573521774
23,74.0980967234734,38.798222083333336,0.9763603750000001,52.38780079976946,434.5112727272728,0.0,0.6595119722444233,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_2,CosmosLaundromat,SimpleThroughputBasedAdaptor,Train_vestby_oslo,34.61757824674989,21.4034009946156,0.4166666666666667,0.2696611573521774
24,73.24469520797744,38.054454541666665,0.9742368333333333,43.17947290512583,434.112,0.0,0.6532512969022924,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_2,CosmosLaundromat,SimpleThroughputBasedAdaptor,Train_vestby_oslo,34.61757824674989,21.4034009946156,0.4166666666666667,0.2696611573521774
25,74.94401514994185,38.267282,0.9768704583333333,35.69897854199258,429.36109090909093,0.0,0.6759470481084513,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_2,CosmosLaundromat,SimpleThroughputBasedAdaptor,Train_vestby_oslo,34.61757824674989,21.4034009946156,0.4166666666666667,0.2696611573521774
26,72.94896827940299,38.07869366666666,0.9756908750000001,35.72761476319483,422.7098181818181,0.0,0.7271255718392432,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_2,CosmosLaundromat,SimpleThroughputBasedAdaptor,Train_vestby_oslo,34.61757824674989,21.4034009946156,0.4166666666666667,0.2696611573521774
0,57.340286094212075,30.98633933333333,0.9560649666666665,160.7163532678696,197.25517241379305,0.0,0.21116774494313154,Chimera1102347_HuangBufferBasedAdaptor_Trace_0,Chimera1102347,HuangBufferBasedAdaptor,Car_snaroya_smestad,46.559426250657445,6.704285474180124,0.0,0.35406656783771345
1,49.63613643841915,30.111783799999998,0.9400594999999998,212.22811083541728,199.5693793103448,0.0,-0.17898702205744027,Chimera1102347_HuangBufferBasedAdaptor_Trace_0,Chimera1102347,HuangBufferBasedAdaptor,Car_snaroya_smestad,46.559426250657445,6.704285474180124,0.0,0.35406656783771345
2,55.67352362425385,31.188541966666666,0.9554401000000001,172.99955051372365,231.96827586206902,0.0,-0.7445503270023717,Chimera1102347_HuangBufferBasedAdaptor_Trace_0,Chimera1102347,HuangBufferBasedAdaptor,Car_snaroya_smestad,46.559426250657445,6.704285474180124,0.0,0.35406656783771345
3,52.335744020432735,30.973523566666664,0.9505633666666667,194.68135335718335,230.06317241379318,0.0,-0.9275026867365929,Chimera1102347_HuangBufferBasedAdaptor_Trace_0,Chimera1102347,HuangBufferBasedAdaptor,Car_snaroya_smestad,46.559426250657445,6.704285474180124,0.0,0.35406656783771345
4,55.727016933327924,31.737954199999997,0.9559132666666667,148.06963786621992,217.68000000000004,0.0,-0.9963072984243818,Chimera1102347_HuangBufferBasedAdaptor_Trace_0,Chimera1102347,HuangBufferBasedAdaptor,Car_snaroya_smestad,46.559426250657445,6.704285474180124,0.0,0.35406656783771345
5,56.56462107325878,32.82372796666667,0.9576757333333334,153.67933120297803,228.06599999999992,0.0,-1.0093797067845927,Chimera1102347_HuangBufferBasedAdaptor_Trace_0,Chimera1102347,HuangBufferBasedAdaptor,Car_snaroya_smestad,46.559426250657445,6.704285474180124,0.0,0.35406656783771345
6,69.73434450473029,35.94657436666667,0.9761744,66.92350450643247,269.60999999999996,0.0,-1.0036226878483068,Chimera1102347_HuangBufferBasedAdaptor_Trace_0,Chimera1102347,HuangBufferBasedAdaptor,Car_snaroya_smestad,46.559426250657445,6.704285474180124,0.0,0.35406656783771345
7,71.97336460497569,37.299316533333325,0.9790540999999998,64.54941693946424,426.1245614035089,0.0,-0.8628865502736068,Chimera1102347_HuangBufferBasedAdaptor_Trace_0,Chimera1102347,HuangBufferBasedAdaptor,Car_snaroya_smestad,46.559426250657445,6.704285474180124,0.0,0.35406656783771345
8,87.49845435344855,40.6124074,0.9913215666666667,8.710126594433934,739.1536842105265,0.0,-0.6798820293871439,Chimera1102347_HuangBufferBasedAdaptor_Trace_0,Chimera1102347,HuangBufferBasedAdaptor,Car_snaroya_smestad,46.559426250657445,6.704285474180124,0.0,0.35406656783771345
9,86.33163994211775,39.950368766666664,0.991177133333333,12.332356002721632,715.069473684211,0.0,0.036012614565689924,Chimera1102347_HuangBufferBasedAdaptor_Trace_0,Chimera1102347,HuangBufferBasedAdaptor,Car_snaroya_smestad,46.559426250657445,6.704285474180124,0.0,0.35406656783771345
10,87.56361005481057,40.94703573333334,0.9913036999999999,9.5938532761187,683.5747368421056,0.0,0.39087255081232647,Chimera1102347_HuangBufferBasedAdaptor_Trace_0,Chimera1102347,HuangBufferBasedAdaptor,Car_snaroya_smestad,46.559426250657445,6.704285474180124,0.0,0.35406656783771345
